time,roll,pitch,yaw
1782404024.1100523,-0.003608135972172022,-0.026064518839120865,3.0119502544403076
1782404024.2325747,-0.003477785736322403,-0.02611708454787731,3.0119810104370117
1782404024.310006,-0.0034532747231423855,-0.026125658303499222,3.0119762420654297
1782404024.4099767,-0.0034228796139359474,-0.026150915771722794,3.012056350708008
1782404024.5100424,-0.0034244502894580364,-0.02616085112094879,3.012129783630371
1782404024.6099992,-0.00345346936956048,-0.026170004159212112,3.0121593475341797
1782404024.7138815,-0.00346295814961195,-0.02620597369968891,3.0121421813964844
1782404024.8099072,-0.0035550137981772423,-0.026214782148599625,3.011728048324585
1782404024.9099176,-0.0035439571365714073,-0.02620791271328926,3.011698007583618
1782404025.0099509,-0.0036162002943456173,-0.0262198057025671,3.011847972869873
1782404025.109905,-0.0036688330583274364,-0.026231085881590843,3.011892795562744
1782404025.2285087,-0.003540806472301483,-0.026273921132087708,3.0119564533233643
1782404025.309906,-0.0035220091231167316,-0.026283705607056618,3.0120506286621094
1782404025.4099505,-0.003469228744506836,-0.02627165988087654,3.012131452560425
1782404025.509873,-0.0034456606954336166,-0.026220306754112244,3.012171983718872
1782404025.6098635,-0.003425136674195528,-0.026396846398711205,3.011418581008911
1782404025.7174404,-0.0033328840509057045,-0.026224419474601746,3.011267900466919
1782404025.809904,-0.0033628158271312714,-0.026257574558258057,3.010598659515381
1782404025.9098775,-0.003310589585453272,-0.026320168748497963,3.0105247497558594
1782404026.0098305,-0.0033155730925500393,-0.026487892493605614,3.0087075233459473
1782404026.109832,-0.003284808248281479,-0.02651623636484146,3.0085034370422363
1782404026.2137702,-0.0032697292044758797,-0.026484740898013115,3.008591890335083
1782404026.3099008,-0.003282767254859209,-0.026476377621293068,3.008643388748169
1782404026.4097843,-0.0032545048743486404,-0.0264795683324337,3.0087778568267822
1782404026.5097833,-0.003259852062910795,-0.02647368423640728,3.008845090866089
1782404026.6097794,-0.003255988471210003,-0.026462478563189507,3.0088794231414795
1782404026.7199717,0.0017773391446098685,-0.024841921404004097,3.0097687244415283
1782404026.809772,0.005706871394068003,-0.024224810302257538,3.0610549449920654
1782404026.9097326,0.16186219453811646,0.022093597799539566,3.0124175548553467
1782404027.0097694,0.341837614774704,0.10798783600330353,3.0406384468078613
1782404027.1097453,0.48182088136672974,0.21610020101070404,3.0442612171173096
1782404027.230609,0.6456431746482849,0.3659394681453705,3.064256429672241
1782404027.3097153,0.7022920846939087,0.4517707824707031,3.091644763946533
1782404027.4097178,0.8679309487342834,0.5457745790481567,-3.1149792671203613
1782404027.5097055,0.9574061632156372,0.6144511699676514,-3.043748378753662
1782404027.6096873,0.8315918445587158,0.6915621757507324,-3.0264883041381836
1782404027.7198942,0.8303704857826233,0.7886932492256165,-3.0135998725891113
1782404027.8096993,0.5875877141952515,0.8296270370483398,-3.099623203277588
1782404027.909653,0.1809733808040619,0.8057708144187927,3.006524085998535
1782404028.009654,0.10223947465419769,0.7424498796463013,2.9613053798675537
1782404028.10972,-0.0726906955242157,0.728427529335022,2.890028715133667
1782404028.2319703,-0.016649693250656128,0.815775454044342,2.8779678344726562
1782404028.3096387,0.21978290379047394,0.8222411870956421,3.0047411918640137
1782404028.4098105,0.591191291809082,0.7335760593414307,-3.104951858520508
1782404028.5096188,0.8415236473083496,0.5800055861473083,-2.995725631713867
1782404028.6095965,0.8718594312667847,0.455806165933609,-2.9484095573425293
1782404028.72299,0.7465047240257263,0.3356987535953522,-2.98006010055542
1782404028.8097653,0.5189125537872314,0.38040968775749207,-3.0630388259887695
1782404028.9097743,0.4041217267513275,0.3094233572483063,-3.1021006107330322
1782404029.009819,0.2439047247171402,0.14904959499835968,-3.110996723175049
1782404029.1097753,-0.016131088137626648,0.013040878809988499,-3.068124771118164
1782404029.2276602,-0.24382030963897705,-0.12906277179718018,-3.0434837341308594
1782404029.3098054,-0.2565058469772339,-0.26393628120422363,-3.0421788692474365
1782404029.409689,-0.10564365983009338,-0.40632936358451843,-3.0398521423339844
1782404029.5097213,-0.04969002306461334,-0.5617192983627319,-3.077841281890869
1782404029.6096773,0.005836891941726208,-0.6454192399978638,-3.116138219833374
1782404029.7161226,0.06136009097099304,-0.7076689600944519,3.0966694355010986
1782404029.8096642,0.050206009298563004,-0.777205765247345,3.0637145042419434
1782404029.9097762,0.04906066134572029,-0.8340723514556885,3.045111656188965
1782404030.0096552,0.08086143434047699,-0.8614440560340881,2.9856417179107666
1782404030.1096704,0.09840497374534607,-0.8724418878555298,2.9619476795196533
1782404030.2302303,0.14978110790252686,-0.7743939757347107,2.9031829833984375
1782404030.3096344,0.12545537948608398,-0.5436887741088867,2.896296739578247
1782404030.409593,0.10686346888542175,-0.2809399962425232,2.9382309913635254
1782404030.5098135,0.08247101306915283,-0.0477193221449852,3.1072475910186768
1782404030.6096258,0.132516011595726,0.24612243473529816,-2.9811277389526367
1782404030.7198777,0.1283443719148636,0.3131045401096344,-2.824946641921997
1782404030.8096337,0.21142488718032837,0.28098025918006897,-2.7817232608795166
1782404030.9095852,0.22299052774906158,0.27412188053131104,-2.8344767093658447
1782404031.0095778,0.17865435779094696,0.317133367061615,-3.007241725921631
1782404031.109586,0.16077843308448792,0.28751298785209656,3.0549612045288086
1782404031.2224407,0.013805212453007698,0.3226434886455536,2.842217445373535
1782404031.3095298,-0.043457210063934326,0.3336527645587921,2.7615363597869873
1782404031.4095335,0.029750587418675423,0.2992423474788666,2.9198803901672363
1782404031.5095181,0.1268526166677475,0.2601427137851715,-3.101205587387085
1782404031.6095004,0.15441474318504333,0.21035124361515045,-2.9224438667297363
1782404031.7220757,0.15380598604679108,0.15365979075431824,-2.8162548542022705
1782404031.8094814,0.14257146418094635,0.12430015951395035,-2.8553974628448486
1782404031.9095035,0.11757093667984009,0.1396445333957672,-2.999030590057373
1782404032.0094838,0.09354181587696075,0.13952571153640747,-3.133068323135376
1782404032.1094754,0.0516277477145195,0.16027161478996277,3.055741310119629
1782404032.2278023,0.07055191695690155,0.17153173685073853,3.106721878051758
1782404032.3094053,0.11796075105667114,0.18850725889205933,-3.006197690963745
1782404032.4094346,0.1298411637544632,0.18613624572753906,-2.850247859954834
1782404032.5094366,0.121349036693573,0.17691418528556824,-2.8219685554504395
1782404032.6095128,0.08980700373649597,0.202446848154068,-2.951296806335449
1782404032.7195148,0.08603310585021973,0.23212602734565735,-3.1077539920806885
1782404032.8093662,0.0798601359128952,0.23611746728420258,-3.116281270980835
1782404032.9093804,0.12369221448898315,0.21075056493282318,-2.935131072998047
1782404033.009424,0.07675929367542267,0.16661113500595093,-2.8763885498046875
1782404033.1094832,0.006058558821678162,0.17037814855575562,-2.8825879096984863
1782404033.230225,0.032928720116615295,0.19292616844177246,-2.9574134349823
1782404033.3093896,0.01810460165143013,0.2273198515176773,-3.1040499210357666
1782404033.409303,0.05975143611431122,0.24693337082862854,-3.1194934844970703
1782404033.509393,0.09795798361301422,0.24407361447811127,-2.8974032402038574
1782404033.6093524,0.07850074768066406,0.2541881203651428,-2.869418144226074
1782404033.7195323,0.06401689350605011,0.2984532117843628,-3.0596845149993896
1782404033.809351,0.09976431727409363,0.3502510190010071,3.1341781616210938
1782404033.9092677,0.22533981502056122,0.4223920404911041,-3.017474889755249
1782404034.009275,0.3725270628929138,0.4930630922317505,-3.008063793182373
1782404034.1093082,0.6836036443710327,0.5309967994689941,-3.0313353538513184
1782404034.2294884,0.9327791929244995,0.6873996257781982,-2.9765663146972656
1782404034.3092732,0.8985414505004883,0.8652930855751038,-2.900339365005493
1782404034.4093459,0.895093560218811,1.0137903690338135,-2.839038848876953
1782404034.5093386,0.9855201244354248,1.131112813949585,-2.726717710494995
1782404034.6092772,1.116976022720337,1.1404396295547485,-2.6071438789367676
1782404034.721589,1.0867558717727661,1.0745958089828491,-2.61039400100708
1782404034.809212,0.9143026471138,0.9441920518875122,-2.8314294815063477
1782404034.9091969,0.8554258942604065,0.6956775784492493,-3.0195059776306152
1782404035.0092254,0.7848837971687317,0.48816540837287903,-3.1023359298706055
1782404035.1092443,0.7735995054244995,0.33618083596229553,3.124690294265747
1782404035.2274232,0.8615485429763794,0.3105630874633789,3.1320700645446777
1782404035.3093073,0.9926022291183472,0.32168546319007874,-3.1284451484680176
1782404035.4091938,1.2160639762878418,0.36754801869392395,-3.032757043838501
1782404035.5091796,1.351169466972351,0.37511155009269714,-2.985668659210205
1782404035.6091802,1.3287864923477173,0.3726019859313965,-2.9885942935943604
1782404035.7193892,1.0070866346359253,0.40210551023483276,-3.0083048343658447
1782404035.8091228,0.5864022970199585,0.4106247127056122,-3.007152557373047
1782404035.9091203,0.16644982993602753,0.45139279961586,-2.989311456680298
1782404036.0091133,-0.18910463154315948,0.4722328782081604,-3.001011371612549
1782404036.1091328,-0.44616103172302246,0.48507586121559143,-3.0422377586364746
1782404036.2317004,-0.6277349591255188,0.49366942048072815,-3.0739784240722656
1782404036.3091838,-0.6866717338562012,0.47499120235443115,-3.0804522037506104
1782404036.4090548,-0.7767951488494873,0.4513547420501709,-3.0981829166412354
1782404036.5090997,-0.7613556981086731,0.4417493939399719,-3.096562385559082
1782404036.6090279,-0.522940456867218,0.43347203731536865,-3.071101665496826
1782404036.7193189,0.0859900712966919,0.3979525566101074,-3.0339415073394775
1782404036.8092744,0.4926231801509857,0.3615814447402954,-3.009315013885498
1782404036.9090111,0.7285738587379456,0.3393978476524353,-2.9819681644439697
1782404037.0090628,0.7806801199913025,0.3458668887615204,-2.96628475189209
1782404037.1091187,0.6564135551452637,0.37070485949516296,-2.9410765171051025
1782404037.227555,0.20145851373672485,0.40451106429100037,-2.971029758453369
1782404037.3089774,-0.08036565780639648,0.4521206021308899,-2.967984914779663
1782404037.4090128,-0.31377702951431274,0.5112335085868835,-2.9687156677246094
1782404037.5090022,-0.1641770303249359,0.6502225995063782,-2.9929800033569336
1782404037.6090147,0.08950191736221313,0.73979651927948,-2.976001262664795
1782404037.7223616,0.22960475087165833,0.7538107633590698,-2.945655584335327
1782404037.8089488,0.15601734817028046,0.627860426902771,-2.954831600189209
1782404037.9089782,0.08985650539398193,0.3695915937423706,-2.981046676635742
1782404038.0090914,0.028483478352427483,0.16800829768180847,-2.963712453842163
1782404038.108984,0.038642384111881256,0.142987459897995,-2.9691648483276367
1782404038.2265558,0.30523890256881714,0.5125052332878113,-2.9505059719085693
1782404038.3089235,0.44274815917015076,0.6506291031837463,-2.90459942817688
1782404038.4089391,0.5356082916259766,0.62800532579422,-2.869574546813965
1782404038.508897,0.2362799197435379,0.43679821491241455,-2.9016520977020264
1782404038.6089242,-0.1980941742658615,0.27415382862091064,-2.9863898754119873
1782404038.7190895,-0.39701777696609497,0.26476335525512695,-3.014038324356079
1782404038.8088603,-0.19157013297080994,0.42954158782958984,-3.1058967113494873
1782404038.9089534,0.2873648405075073,0.5302269458770752,-3.0065643787384033
1782404039.0089073,0.7006557583808899,0.5126444101333618,-2.9418084621429443
1782404039.1088576,0.7583242654800415,0.3973623216152191,-2.919078826904297
1782404039.2244213,0.290457546710968,0.15768909454345703,-2.919584035873413
1782404039.3088386,0.010794803500175476,0.030083555728197098,-2.9393510818481445
1782404039.408783,-0.164394810795784,0.03245027735829353,-2.98068904876709
1782404039.5088284,-0.2688257396221161,0.11658293008804321,-3.0258665084838867
1782404039.6088188,-0.26442950963974,0.3605439066886902,-3.096911907196045
1782404039.7189877,0.17384372651576996,0.5492613911628723,3.095285177230835
1782404039.8088408,0.44025206565856934,0.6166785359382629,-3.116685390472412
1782404039.9088054,0.712052047252655,0.5944549441337585,-3.0404884815216064
1782404040.0087824,0.9080790877342224,0.4600611627101898,-2.939195156097412
1782404040.1087673,0.6810776591300964,0.301244854927063,-2.9017467498779297
1782404040.2288356,0.20534522831439972,0.1022561639547348,-2.9825856685638428
1782404040.3087385,-0.016573436558246613,0.1603814661502838,-3.045635461807251
1782404040.408778,0.08126094937324524,0.4421028196811676,3.0876078605651855
1782404040.508747,0.4265364706516266,0.5982059240341187,3.081129550933838
1782404040.60875,0.6997424960136414,0.7096080780029297,-3.1187703609466553
1782404040.722429,0.7325364947319031,0.6732080578804016,-2.9361772537231445
1782404040.8087432,0.4589363932609558,0.5645702481269836,-2.9956648349761963
1782404040.9087286,0.2949618995189667,0.4835245609283447,-3.1043789386749268
1782404041.0088649,0.32796499133110046,0.5515893697738647,-3.1394588947296143
1782404041.1087253,0.6436862349510193,0.7085379362106323,-3.0860490798950195
1782404041.2189736,0.9179572463035583,0.9031051397323608,-2.9416933059692383
1782404041.3087525,1.0500221252441406,1.034893274307251,-2.746317148208618
1782404041.4086916,0.935793936252594,0.9995237588882446,-2.7641937732696533
1782404041.5086455,0.6627576947212219,0.7727075219154358,-2.9748215675354004
1782404041.608676,0.43283355236053467,0.4564264714717865,3.1194238662719727
1782404041.7187934,0.3890180289745331,0.16817137598991394,3.059847593307495
1782404041.80856,0.47747036814689636,0.22545060515403748,3.0912389755249023
1782404041.9085934,0.36115506291389465,0.3257506191730499,3.079894542694092
1782404042.0086036,0.5237829685211182,0.5190379023551941,-3.0336673259735107
1782404042.1086059,0.44148731231689453,0.41512173414230347,-3.107635974884033
1782404042.229811,0.38585782051086426,0.21856167912483215,-3.131653308868408
1782404042.3085885,0.3880804181098938,0.0330735519528389,3.1018834114074707
1782404042.4085832,0.3166578710079193,-0.08173555135726929,3.073720932006836
1782404042.5086398,0.3739851713180542,0.2213805466890335,-3.1000750064849854
1782404042.6084852,0.40716320276260376,0.23810063302516937,-3.082082509994507
1782404042.7186947,0.4593268632888794,0.23154908418655396,-3.1124916076660156
1782404042.8085217,0.4862554371356964,0.23731157183647156,3.131208896636963
1782404042.9085176,0.46490710973739624,0.23923379182815552,3.1018412113189697
1782404043.0085232,0.37625783681869507,0.2546159327030182,3.0878422260284424
1782404043.1087482,0.35887110233306885,0.2583729028701782,3.089740514755249
1782404043.2286382,0.34736308455467224,0.30057135224342346,3.111671209335327
1782404043.3084505,0.31735146045684814,0.3069742023944855,3.12347674369812
1782404043.408591,0.26804596185684204,0.27510467171669006,3.105168581008911
1782404043.508488,0.29472243785858154,0.15556514263153076,3.0740113258361816
1782404043.6084523,0.27715378999710083,0.1272154301404953,3.0642168521881104
1782404043.720782,0.1211392730474472,0.02252211607992649,3.0211970806121826
1782404043.8084178,-0.030945755541324615,-0.07075976580381393,2.964639902114868
1782404043.9083831,-0.011164724826812744,-0.1406308114528656,2.9269626140594482
1782404044.008432,0.029462305828928947,-0.15083807706832886,2.924793243408203
1782404044.1084366,0.18655863404273987,-0.16835595667362213,2.942640781402588
1782404044.225951,0.4161241948604584,-0.37574389576911926,2.880402088165283
1782404044.3085384,0.4997044503688812,-0.5298178195953369,2.853496789932251
1782404044.4083812,0.7848488092422485,-0.6819700598716736,2.606884241104126
1782404044.5083823,0.8577741980552673,-0.7733415961265564,2.1583609580993652
1782404044.608362,0.706565260887146,-0.834923267364502,1.9093838930130005
1782404044.7185764,0.566600501537323,-0.9421209096908569,1.8654941320419312
1782404044.808323,0.3620905578136444,-1.1169523000717163,1.93364679813385
1782404044.908341,-2.0697824954986572,-1.0876271724700928,-2.026437282562256
1782404045.0083492,-2.186744451522827,-0.747979998588562,-1.943363904953003
1782404045.1083307,-2.283013105392456,-0.4689232409000397,-1.8979592323303223
1782404045.2236416,-2.3650357723236084,-0.37540867924690247,-1.8913079500198364
1782404045.3083627,-2.4189260005950928,-0.45770832896232605,-1.9325709342956543
1782404045.4083095,-2.456923007965088,-0.5693914294242859,-1.9339914321899414
1782404045.50831,-2.4763920307159424,-0.7451980710029602,-1.8846436738967896
1782404045.6083174,-2.349946975708008,-1.0566787719726562,-1.8480629920959473
1782404045.7184155,-1.9743260145187378,-1.241441011428833,-2.060248851776123
1782404045.8082297,-1.4145013093948364,-1.1951168775558472,-2.468029499053955
1782404045.908209,-1.010146975517273,-1.0133289098739624,-2.7307064533233643
1782404046.0082626,-0.8253295421600342,-0.8964478969573975,-2.8177578449249268
1782404046.10831,-0.7942090630531311,-0.9350590705871582,-2.7887842655181885
1782404046.226756,-0.5536170601844788,-1.0239417552947998,-2.902623176574707
1782404046.308265,-0.5006547570228577,-0.9951860308647156,-2.9682905673980713
1782404046.4081738,-0.10352414846420288,-1.082795262336731,2.999149799346924
1782404046.5082176,0.6677473783493042,-1.080773949623108,2.327035665512085
1782404046.608186,1.059221863746643,-0.9725170135498047,1.9158241748809814
1782404046.72064,1.1820913553237915,-0.9003549814224243,1.6987675428390503
1782404046.8081727,1.2201069593429565,-1.002126693725586,1.5919673442840576
1782404046.9081438,1.1061015129089355,-1.1433969736099243,1.6014912128448486
1782404047.0082119,0.7912302017211914,-1.2264913320541382,1.889311671257019
1782404047.1081598,0.1553938239812851,-1.2671674489974976,2.5415029525756836
1782404047.2256916,-0.39440107345581055,-1.1156319379806519,-3.0883264541625977
1782404047.3084676,-0.46038347482681274,-0.9703725576400757,-2.9361324310302734
1782404047.4081557,-0.2860761880874634,-0.7185252904891968,-3.034064769744873
1782404047.5081606,-0.2088039219379425,-0.4179714024066925,-3.0435829162597656
1782404047.6080663,-0.18845969438552856,-0.1699242740869522,-2.939920663833618
1782404047.7182343,-0.18824326992034912,0.07201950252056122,-2.975342273712158
1782404047.8080568,-0.06593374907970428,0.1244838535785675,-3.073367118835449
1782404047.908141,-0.023001817986369133,0.36982420086860657,-3.1096296310424805
1782404048.00813,-0.03574090451002121,0.3582533299922943,-2.978619337081909
1782404048.108079,0.023850273340940475,0.28583186864852905,-2.9818012714385986
1782404048.2219076,-0.0078061288222670555,0.14361260831356049,-3.006495714187622
1782404048.30797,-0.11749538779258728,0.05840613320469856,-3.004667282104492
1782404048.4079783,-0.11045075953006744,-0.031486768275499344,-3.0053608417510986
1782404048.5080345,-0.11004331707954407,-0.0309732835739851,-3.008124351501465
1782404048.6080687,-0.10991954803466797,-0.030791563913226128,-3.0105550289154053
1782404048.7181895,-0.1090909093618393,-0.031053679063916206,-3.011728048324585
1782404048.8080547,-0.10902659595012665,-0.031030727550387383,-3.0125200748443604
1782404048.9079213,-0.10888317227363586,-0.031141379848122597,-3.013054847717285
1782404049.0080116,-0.10877074301242828,-0.03124699555337429,-3.0135931968688965
1782404049.1080391,-0.10862715542316437,-0.03138258308172226,-3.014155864715576
1782404049.2204444,-0.1084996908903122,-0.03151010349392891,-3.014779806137085
1782404049.3079765,-0.10839445888996124,-0.0316203273832798,-3.015261650085449
1782404049.4081106,-0.10824060440063477,-0.03172384575009346,-3.015881061553955
1782404049.5079687,-0.10816185176372528,-0.031841427087783813,-3.016444683074951
1782404049.6079264,-0.10804758965969086,-0.03195687010884285,-3.016969919204712
1782404049.7213435,-0.10787685215473175,-0.03210078924894333,-3.0175185203552246
1782404049.8079016,-0.10781189799308777,-0.03220750764012337,-3.0179824829101562
1782404049.907881,-0.10769090056419373,-0.03231874853372574,-3.018666982650757
1782404050.0079188,-0.10758598148822784,-0.032439202070236206,-3.019148826599121
1782404050.1079137,-0.10752472281455994,-0.03254680335521698,-3.01959490776062
1782404050.21805,-0.10741855204105377,-0.03266170993447304,-3.0200634002685547
1782404050.307883,-0.10726702213287354,-0.03273669257760048,-3.020397663116455
1782404050.40789,-0.10721196234226227,-0.03284435346722603,-3.0207529067993164
1782404050.5078623,-0.10712654888629913,-0.03289166837930679,-3.021139144897461
1782404050.6079412,-0.10704310238361359,-0.032937757670879364,-3.021620273590088
1782404050.718043,-0.10696937143802643,-0.03300382196903229,-3.022023916244507
1782404050.8078554,-0.10684838891029358,-0.033059798181056976,-3.0223381519317627
1782404050.907777,-0.10677298903465271,-0.033128030598163605,-3.0226359367370605
1782404051.0078304,-0.10671071708202362,-0.03313260152935982,-3.0229110717773438
1782404051.107824,-0.10663627088069916,-0.03316314518451691,-3.0231831073760986
1782404051.2202115,-0.10653285682201385,-0.033186592161655426,-3.023477554321289
1782404051.3077416,-0.10648873448371887,-0.03323790803551674,-3.023686647415161
1782404051.4077623,-0.10640789568424225,-0.033227309584617615,-3.023975133895874
1782404051.5078714,-0.10632734000682831,-0.03323668986558914,-3.02419114112854
1782404051.6077511,-0.10626570880413055,-0.03323909267783165,-3.0243842601776123
1782404051.71799,-0.10621039569377899,-0.033222746104002,-3.0245378017425537
1782404051.8077068,-0.1060652881860733,-0.03327590599656105,-3.023054838180542
1782404051.9077713,-0.10445663332939148,-0.03387521952390671,-3.0211288928985596
1782404052.007737,-0.10426464676856995,-0.03379473090171814,-3.0212345123291016
1782404052.107717,-0.09946143627166748,-0.035368431359529495,-3.020287036895752
1782404052.220224,-0.09845016896724701,-0.035496924072504044,-3.0209383964538574
1782404052.3076737,-0.09816619753837585,-0.03546067699790001,-3.0212059020996094
1782404052.40776,-0.09808477759361267,-0.03536572679877281,-3.0213797092437744
1782404052.5076888,-0.09796683490276337,-0.035319920629262924,-3.021527051925659
1782404052.6076665,-0.09792390465736389,-0.03522547334432602,-3.021613121032715
1782404052.7202358,-0.09785766899585724,-0.035136640071868896,-3.0217597484588623
1782404052.8076673,-0.09776301681995392,-0.03506249561905861,-3.021822929382324
1782404052.9076328,-0.09690296649932861,-0.03519737347960472,-3.0218214988708496
1782404053.0076118,-0.0967705249786377,-0.03517524525523186,-3.0221030712127686
1782404053.1076083,-0.0963776558637619,-0.03519006446003914,-3.022637367248535
1782404053.2178762,-0.09601287543773651,-0.035206012427806854,-3.023188352584839
1782404053.307735,-0.09574590623378754,-0.03519190847873688,-3.023514747619629
1782404053.4076247,-0.09514321386814117,-0.03524435684084892,-3.024097442626953
